house,total_area,built_area,bedrooms,bathrooms,zone_east,zone_north,zone_northeast,zone_rural east,zone_rural west,zone_south,zone_southeast,zone_west
0,120.0,120.0,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
1,200.0,83.0,3,2,0,0,0,0,0,0,1,0
0,42.0,42.0,1,1,0,1,0,0,0,0,0,0
0,71.0,71.0,2,2,0,0,1,0,0,0,0,0
1,220.0,120.0,3,3,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,118.0,118.0,3,2,0,0,1,0,0,0,0,0
0,97.0,97.0,2,2,0,0,1,0,0,0,0,0
1,175.0,148.0,7,3,1,0,0,0,0,0,0,0
1,111.0,69.0,3,1,0,0,0,0,0,0,1,0
0,64.0,64.0,3,2,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,106.0,70.0,2,1,0,0,0,0,0,0,0,1
0,23.0,23.0,1,1,0,0,1,0,0,0,0,0
1,320.0,242.0,5,3,0,0,0,0,0,1,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,88.0,42.0,2,1,0,0,0,0,0,0,1,0
1,580.0,260.0,4,4,0,0,1,0,0,0,0,0
1,400.0,141.0,3,3,0,0,0,1,0,0,0,0
1,190.0,40.0,2,1,0,0,0,0,0,0,1,0
0,30.0,30.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
0,128.0,128.0,2,2,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,1
1,99.0,63.0,2,2,0,1,0,0,0,0,0,0
0,64.0,64.0,3,1,1,0,0,0,0,0,0,0
0,70.0,70.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,91.3,91.3,3,2,0,0,0,1,0,0,0,0
0,95.4,95.4,3,3,0,0,0,1,0,0,0,0
1,130.0,85.0,3,1,0,0,0,0,0,0,0,0
1,5000.0,160.0,5,3,0,0,0,0,1,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,0,0
0,145.0,145.0,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,3,3,0,1,0,0,0,0,0,0
0,30.0,30.0,1,1,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,50.0,50.0,1,1,1,0,0,0,0,0,0,0
1,5000.0,330.0,7,6,0,0,0,0,1,0,0,0
0,112.0,112.0,2,2,0,0,1,0,0,0,0,0
1,180.0,115.0,3,1,0,0,0,0,0,1,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
1,85.0,90.0,4,2,0,0,0,0,0,0,1,0
1,133.0,68.0,3,3,0,0,0,0,0,0,1,0
0,370.0,370.0,5,6,0,0,1,0,0,0,0,0
0,44.0,44.0,2,1,0,0,0,0,0,0,0,0
0,40.0,40.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,49.0,49.0,3,1,0,0,0,0,0,1,0,0
0,60.0,60.0,3,2,0,0,0,0,0,0,0,0
1,330.0,140.0,4,4,1,0,0,0,0,0,0,0
0,290.0,290.0,3,3,0,0,1,0,0,0,0,0
1,7200.0,365.0,8,5,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,50.0,50.0,2,2,1,0,0,0,0,0,0,0
0,39.0,39.0,1,1,0,1,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,64.0,64.0,5,4,0,0,1,0,0,0,0,0
0,131.63,131.63,2,3,0,0,1,0,0,0,0,0
0,60.0,60.0,3,2,0,0,0,0,0,0,0,0
0,55.0,55.0,3,1,0,0,0,0,0,0,0,1
1,300.0,100.0,2,2,0,0,1,0,0,0,0,0
1,280.0,180.0,5,4,0,0,1,0,0,0,0,0
1,150.0,47.0,2,1,0,0,0,0,0,0,1,0
1,898.0,290.0,4,3,0,0,0,1,0,0,0,0
1,600.0,200.0,4,2,1,0,0,0,0,0,0,0
1,800.0,90.0,3,1,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,185.0,100.0,3,3,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,64.0,64.0,3,5,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
1,123.0,148.0,4,3,0,0,0,0,0,0,1,0
0,64.0,64.0,2,1,0,0,0,0,0,0,1,0
1,166.0,125.0,3,2,0,0,0,0,0,0,0,1
0,66.0,66.0,2,2,0,0,0,0,0,1,0,0
1,129.0,80.0,4,2,0,0,0,0,0,1,0,0
0,50.0,50.0,2,2,1,0,0,0,0,0,0,0
1,5000.0,300.0,5,4,0,0,0,1,0,0,0,0
0,78.0,78.0,2,2,0,0,0,0,0,0,0,0
0,74.0,74.0,3,2,0,0,1,0,0,0,0,0
0,153.0,153.0,3,2,0,0,1,0,0,0,0,0
0,200.0,200.0,4,4,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
1,300.0,140.0,5,4,0,0,0,0,0,0,1,0
0,250.0,250.0,4,3,0,0,1,0,0,0,0,0
0,95.4,95.4,3,3,0,0,0,1,0,0,0,0
0,25.0,25.0,3,2,0,0,1,0,0,0,0,0
1,120.0,107.0,4,4,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,2,1,0,1,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,413.0,127.0,4,2,0,0,0,0,1,0,0,0
1,1420.0,600.0,5,2,0,0,0,1,0,0,0,0
0,240.0,240.0,4,3,0,0,1,0,0,0,0,0
1,90.0,45.0,3,1,0,0,0,0,0,0,0,1
0,64.0,64.0,3,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,0
1,300.0,120.0,4,2,0,0,0,0,0,0,0,0
0,67.0,67.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,64.0,64.0,2,2,0,0,0,1,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,62.5,62.5,3,2,0,0,0,0,0,0,0,0
0,140.0,140.0,4,4,0,0,1,0,0,0,0,0
0,60.0,60.0,1,1,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
1,127.0,97.0,4,3,0,0,0,0,0,0,1,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,51.0,51.0,3,1,0,1,0,0,0,0,0,0
0,69.0,69.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
1,5000.0,292.0,6,3,0,0,0,1,0,0,0,0
1,609.0,140.0,3,3,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,131.63,131.63,3,3,0,0,1,0,0,0,0,0
1,1000.0,385.0,5,4,0,0,0,1,0,0,0,0
1,933.0,285.0,4,4,0,0,0,1,0,0,0,0
0,64.0,64.0,4,1,0,0,0,0,0,0,0,1
1,5000.0,170.0,4,2,0,0,0,0,1,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
1,70.0,65.0,2,2,0,0,0,0,0,1,0,0
0,36.0,36.0,2,1,0,0,0,0,1,0,0,0
1,235.0,166.0,4,1,0,1,0,0,0,0,0,0
1,198.0,112.0,4,2,0,0,0,0,0,0,0,1
0,59.0,59.0,2,2,0,0,0,0,0,0,0,0
1,130.0,110.0,3,2,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
1,5000.0,300.0,4,3,0,0,0,0,1,0,0,0
1,185.0,84.0,4,2,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,30000.0,200.0,3,1,0,0,0,1,0,0,0,0
1,120.0,70.0,4,2,0,0,0,0,1,0,0,0
0,64.0,64.0,3,1,0,0,0,0,0,1,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,138.0,138.0,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
0,64.0,64.0,3,1,0,0,0,0,0,0,1,0
1,147.0,77.0,3,3,0,0,0,0,0,0,0,0
1,890.0,389.0,16,12,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
0,107.0,107.0,4,3,0,0,0,0,0,0,0,0
1,130.0,82.0,4,2,0,0,0,0,0,0,1,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,52.0,52.0,1,1,0,0,1,0,0,0,0,0
0,64.0,64.0,2,1,1,0,0,0,0,0,0,0
0,32.28,32.28,1,1,0,0,0,0,0,0,0,0
0,67.0,67.0,2,2,0,0,0,0,0,0,1,0
1,212.0,205.0,8,4,0,0,0,0,0,0,1,0
0,43.0,43.0,1,1,1,0,0,0,0,0,0,0
1,400.0,95.0,3,1,0,0,0,0,0,1,0,0
1,140.0,140.0,4,2,0,0,0,0,0,0,0,0
0,32.0,32.0,1,1,0,0,0,0,0,0,0,1
1,331.0,382.0,8,3,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,100.0,100.0,3,2,1,0,0,0,0,0,0,0
0,85.0,85.0,3,2,0,0,1,0,0,0,0,0
0,71.0,71.0,3,2,0,0,0,0,0,0,0,0
0,167.0,167.0,2,3,0,0,1,0,0,0,0,0
0,117.0,117.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,46.0,46.0,2,2,0,0,0,0,0,0,0,0
0,48.0,48.0,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,3,1,0,1,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,64.0,64.0,6,2,0,0,0,0,0,0,0,0
1,175.0,120.0,3,2,0,1,0,0,0,0,0,0
0,64.0,64.0,4,3,0,0,1,0,0,0,0,0
0,100.0,100.0,3,2,1,0,0,0,0,0,0,0
0,56.0,56.0,2,2,0,1,0,0,0,0,0,0
0,87.0,87.0,3,2,0,0,0,0,0,0,1,0
1,400.0,185.0,5,3,1,0,0,0,0,0,0,0
1,348.0,226.0,5,4,1,0,0,0,0,0,0,0
0,32.0,32.0,1,1,0,0,0,0,0,0,0,1
1,400.0,150.0,4,2,0,1,0,0,0,0,0,0
0,134.76,134.76,3,4,0,0,1,0,0,0,0,0
1,504.0,223.0,4,3,1,0,0,0,0,0,0,0
1,180.0,69.0,3,1,0,0,0,0,0,1,0,0
0,64.0,64.0,1,1,0,1,0,0,0,0,0,0
0,67.0,67.0,3,1,1,0,0,0,0,0,0,0
1,156.0,56.0,2,1,0,0,0,0,1,0,0,0
1,246.0,126.0,3,1,0,0,1,0,0,0,0,0
1,150.0,110.0,3,3,0,0,0,0,0,0,1,0
0,43.0,43.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,4,2,0,0,0,0,0,1,0,0
0,46.0,46.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,52.0,52.0,2,2,0,0,0,0,0,0,0,1
0,65.0,65.0,3,1,0,0,0,0,0,1,0,0
1,5000.0,350.0,6,4,0,0,0,0,1,0,0,0
1,123.0,82.0,3,3,0,0,0,0,0,0,1,0
1,150.0,90.0,4,1,0,0,0,0,0,0,1,0
1,100.0,120.0,3,2,0,0,0,0,0,0,1,0
1,250.0,140.0,5,3,0,0,0,0,0,0,0,1
0,70.0,70.0,2,2,1,0,0,0,0,0,0,0
1,86.0,56.0,2,1,0,0,0,0,0,0,0,0
1,132.0,123.0,5,3,0,0,0,0,0,0,0,1
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,717.0,550.0,5,4,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
1,15000.0,450.0,5,5,0,0,0,1,0,0,0,0
1,65.0,75.0,3,1,0,0,0,0,0,0,0,0
0,61.0,61.0,2,2,0,0,0,0,0,0,0,0
0,60.0,60.0,3,1,0,0,0,0,0,0,0,0
0,41.0,41.0,2,1,0,0,0,0,0,1,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,2385.0,340.0,5,3,0,0,0,1,0,0,0,0
0,52.0,52.0,2,1,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
1,170.0,110.0,3,3,0,0,0,0,1,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,1
0,135.0,135.0,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
1,350.0,350.0,3,2,0,0,0,0,0,1,0,0
0,100.0,100.0,3,2,0,0,0,0,0,0,0,1
1,5000.0,150.0,4,3,0,0,0,0,1,0,0,0
1,157.0,30.0,3,1,0,0,0,0,1,0,0,0
1,5012.0,220.0,4,3,0,0,0,0,1,0,0,0
0,70.0,70.0,3,2,0,0,0,0,0,1,0,0
1,350.0,200.0,4,1,0,0,0,0,0,0,0,1
1,75.0,58.0,2,1,0,0,0,0,0,0,0,0
0,78.0,78.0,3,2,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,121.0,130.0,4,2,0,1,0,0,0,0,0,0
0,124.0,124.0,3,3,0,0,0,1,0,0,0,0
1,384.0,211.0,4,3,0,0,0,1,0,0,0,0
1,190.0,120.0,3,3,0,0,0,0,0,0,1,0
1,5000.0,300.0,4,3,0,0,0,0,1,0,0,0
0,64.0,64.0,1,1,1,0,0,0,0,0,0,0
1,5025.0,100.0,3,2,0,0,0,0,1,0,0,0
1,145.0,120.0,4,2,0,0,0,0,0,0,0,1
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
1,260.0,110.0,3,2,0,0,0,0,0,0,0,0
0,67.0,67.0,3,2,0,0,0,0,0,0,0,1
0,64.0,64.0,3,2,0,0,0,1,0,0,0,0
1,98.0,191.0,4,2,0,0,0,0,0,0,0,1
0,30.0,30.0,1,1,0,0,0,0,0,0,0,0
1,137.0,95.0,4,3,1,0,0,0,0,0,0,0
0,90.0,90.0,1,1,0,0,1,0,0,0,0,0
1,1400.0,475.0,7,5,0,0,1,0,0,0,0,0
1,147.0,113.0,3,2,0,0,0,0,0,0,1,0
0,60.0,60.0,1,1,1,0,0,0,0,0,0,0
0,33.0,33.0,1,1,0,0,0,0,0,0,1,0
0,51.0,51.0,2,2,0,0,0,0,0,0,0,0
0,75.0,75.0,2,2,1,0,0,0,0,0,0,0
0,47.0,47.0,2,1,0,0,0,0,0,0,0,1
1,146.0,83.0,3,1,0,1,0,0,0,0,0,0
0,75.0,75.0,3,2,0,0,0,0,0,0,0,0
1,681.0,126.0,4,3,0,0,0,1,0,0,0,0
0,140.0,140.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,115.0,115.0,2,2,0,0,1,0,0,0,0,0
0,55.33,55.33,2,2,0,0,0,0,0,0,0,0
0,53.0,53.0,2,2,0,0,0,0,0,0,0,0
1,128.0,65.0,3,2,0,0,0,0,0,0,0,1
1,430.0,58.0,3,1,0,0,0,0,0,0,1,0
0,146.0,146.0,4,4,0,0,1,0,0,0,0,0
1,136.0,120.0,5,3,0,0,0,0,0,0,1,0
1,184.0,89.0,3,3,0,0,0,0,0,0,1,0
0,82.0,82.0,2,2,0,0,1,0,0,0,0,0
1,350.0,207.1,7,3,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,274.0,111.0,4,3,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
1,1900.0,804.0,5,5,0,0,0,1,0,0,0,0
0,89.0,89.0,3,2,0,0,0,0,0,0,0,0
0,51.0,51.0,2,1,1,0,0,0,0,0,0,0
1,250.0,108.0,3,2,0,0,0,0,0,0,0,0
0,36.7,36.7,1,1,0,0,0,0,0,0,0,1
1,100.0,70.0,3,1,0,0,0,0,1,0,0,0
1,800.0,255.0,6,4,0,0,1,0,0,0,0,0
0,91.3,91.3,3,2,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,78.0,78.0,3,2,0,0,0,0,0,0,1,0
0,25.0,25.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,480.0,124.0,3,2,1,0,0,0,0,0,0,0
1,1780.0,427.0,6,6,0,0,0,1,0,0,0,0
0,110.0,110.0,3,3,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,800.0,146.0,4,3,0,0,0,0,0,0,0,1
0,40.2,40.2,2,1,0,0,0,0,0,0,0,1
0,64.0,64.0,1,1,0,1,0,0,0,0,0,0
1,150.0,90.0,2,2,0,0,0,0,0,0,1,0
1,150.0,300.0,6,4,0,0,0,0,0,0,0,1
1,1350.0,600.0,4,6,0,0,1,0,0,0,0,0
0,54.0,54.0,2,2,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
0,110.0,110.0,3,2,0,0,1,0,0,0,0,0
1,201.0,150.0,3,2,1,0,0,0,0,0,0,0
1,210.0,81.0,3,2,0,0,0,0,0,0,1,0
0,64.0,64.0,3,2,0,0,0,0,0,0,0,0
0,64.0,64.0,4,4,0,0,1,0,0,0,0,0
1,385.0,140.0,4,3,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,1,0
0,43.0,43.0,2,2,0,0,0,0,0,0,0,0
1,190.0,99.0,3,2,0,0,0,0,0,0,1,0
0,85.0,85.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,136.0,136.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,114.0,114.0,2,2,0,0,1,0,0,0,0,0
0,94.86,94.86,1,2,0,0,1,0,0,0,0,0
1,562.0,221.0,4,3,0,0,0,1,0,0,0,0
1,5000.0,170.0,4,4,0,0,0,0,1,0,0,0
0,89.0,89.0,3,2,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
1,5000.0,360.0,6,5,0,0,0,1,0,0,0,0
0,64.0,64.0,3,1,1,0,0,0,0,0,0,0
0,64.0,64.0,6,2,0,0,1,0,0,0,0,0
0,30.0,30.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
1,442.0,114.0,4,2,0,0,0,1,0,0,0,0
1,484.0,115.0,3,1,0,0,0,0,1,0,0,0
0,64.0,64.0,3,2,0,0,1,0,0,0,0,0
0,28.0,28.0,1,1,0,1,0,0,0,0,0,0
0,45.0,45.0,2,1,0,1,0,0,0,0,0,0
1,180.0,100.0,4,2,0,0,0,0,0,0,1,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
1,1000.0,250.0,5,3,0,0,0,0,1,0,0,0
0,104.0,104.0,3,2,0,0,1,0,0,0,0,0
0,68.0,68.0,3,2,0,0,0,0,0,0,0,0
0,86.49,86.49,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,1,0,0
1,300.0,119.0,4,3,0,0,0,0,0,0,0,1
1,351.0,160.0,3,3,0,0,1,0,0,0,0,0
1,20015.0,163.0,4,2,0,0,0,0,1,0,0,0
0,40.0,40.0,2,2,0,1,0,0,0,0,0,0
1,350.0,250.0,6,3,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
0,45.0,45.0,2,1,0,0,0,0,0,1,0,0
1,5300.0,350.0,6,5,0,0,0,0,1,0,0,0
1,850.0,196.0,3,3,0,0,0,0,0,0,0,1
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,0,1,0,0,0,0,0,0
0,70.0,70.0,2,2,1,0,0,0,0,0,0,0
0,54.0,54.0,3,1,0,0,0,0,0,0,0,0
1,144.0,70.0,3,1,0,0,0,0,0,0,1,0
1,450.0,147.0,3,4,0,0,0,1,0,0,0,0
0,130.0,130.0,4,3,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,0,1,0,0,0,0,0,0
1,134.0,67.0,4,3,0,0,0,0,0,0,1,0
1,214.0,140.0,6,2,0,1,0,0,0,0,0,0
1,134.0,104.0,3,1,0,0,0,0,0,0,0,1
1,162.0,135.0,5,1,0,0,0,0,0,0,0,1
1,6970.0,185.0,3,4,0,0,0,0,1,0,0,0
1,198.0,100.0,4,3,0,0,0,0,0,0,1,0
1,140.0,112.0,4,3,0,0,0,0,1,0,0,0
0,75.0,75.0,3,2,0,0,0,0,0,0,0,1
1,400.0,145.0,6,2,1,0,0,0,0,0,0,0
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
0,74.0,74.0,3,2,0,0,0,0,0,0,1,0
0,44.0,44.0,2,1,0,1,0,0,0,0,0,0
0,60.0,60.0,2,2,0,1,0,0,0,0,0,0
1,150.0,98.0,4,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,118.4,118.4,4,3,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
1,294.0,140.0,4,3,0,0,0,0,0,0,0,1
0,64.0,64.0,3,3,0,0,1,0,0,0,0,0
1,245.0,105.0,3,2,0,0,0,0,0,1,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,0
0,96.0,96.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,3,1,0,1,0,0,0,0,0,0
0,112.0,112.0,3,2,1,0,0,0,0,0,0,0
0,153.0,153.0,3,3,0,0,1,0,0,0,0,0
0,64.0,64.0,3,1,0,1,0,0,0,0,0,0
0,65.0,65.0,2,2,0,0,1,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,39.0,39.0,1,1,0,0,0,0,0,0,0,1
1,802.0,352.0,5,4,0,0,0,1,0,0,0,0
1,298.0,126.0,3,3,0,0,0,0,0,1,0,0
0,64.0,64.0,2,1,0,0,0,0,0,0,0,0
1,416.0,160.0,5,2,0,0,1,0,0,0,0,0
1,204.0,110.0,4,2,1,0,0,0,0,0,0,0
1,1250.0,442.0,2,3,0,0,1,0,0,0,0,0
0,65.0,65.0,2,2,1,0,0,0,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,0
0,38.0,38.0,1,1,1,0,0,0,0,0,0,0
0,102.0,102.0,3,2,1,0,0,0,0,0,0,0
1,1167.0,160.0,4,2,0,0,0,0,1,0,0,0
1,614.0,170.0,3,3,0,0,0,1,0,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
0,144.0,144.0,5,5,0,0,0,0,0,0,0,0
0,64.0,64.0,2,2,1,0,0,0,0,0,0,0
0,69.0,69.0,2,2,0,0,1,0,0,0,0,0
0,80.0,80.0,2,2,0,0,1,0,0,0,0,0
1,420.0,140.0,4,3,0,0,0,1,0,0,0,0
1,278.0,144.0,4,3,0,0,0,0,0,0,0,0
0,64.0,64.0,2,1,1,0,0,0,0,0,0,0
0,27.0,27.0,1,1,0,1,0,0,0,0,0,0
1,100.0,50.0,2,1,0,0,0,0,1,0,0,0
1,250.0,103.0,3,2,0,0,0,0,1,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,1,0,0
0,30.0,30.0,1,1,0,0,0,0,0,0,0,1
1,150.0,70.0,3,2,0,0,0,0,1,0,0,0
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
1,180.0,94.0,3,1,1,0,0,0,0,0,0,0
1,77.0,70.0,2,2,0,0,0,0,0,0,0,1
0,64.0,64.0,2,1,0,0,0,0,0,0,0,0
1,81.0,54.0,3,1,0,0,0,0,0,0,1,0
0,64.0,64.0,3,2,1,0,0,0,0,0,0,0
0,75.0,75.0,3,2,1,0,0,0,0,0,0,0
0,123.0,123.0,3,2,0,0,1,0,0,0,0,0
0,27.0,27.0,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,4,3,0,0,1,0,0,0,0,0
1,120.0,98.0,3,3,1,0,0,0,0,0,0,0
0,25.5,25.5,1,1,0,0,0,0,0,0,0,0
0,64.0,64.0,1,1,0,0,0,0,0,0,0,0
1,272.0,116.0,3,2,0,0,1,0,0,0,0,0
0,64.0,64.0,4,4,0,0,1,0,0,0,0,0
0,50.0,50.0,2,1,0,1,0,0,0,0,0,0
0,54.0,54.0,1,1,1,0,0,0,0,0,0,0
0,64.0,64.0,1,1,1,0,0,0,0,0,0,0
0,71.0,71.0,2,2,0,0,1,0,0,0,0,0
1,998.0,380.0,6,4,0,0,0,1,0,0,0,0
1,180.0,97.0,3,3,0,0,0,0,0,0,0,0
1,186.0,123.0,4,3,0,0,0,0,0,0,0,1
0,37.0,37.0,1,1,0,0,0,0,0,0,0,0
0,97.0,97.0,3,2,1,0,0,0,0,0,0,0
1,340.0,167.0,4,4,1,0,0,0,0,0,0,0
1,128.0,46.0,3,1,0,0,0,0,0,0,1,0
1,7200.0,300.0,6,5,0,0,0,0,1,0,0,0
0,64.0,64.0,2,2,0,0,0,0,0,1,0,0
1,96.0,130.0,4,2,0,0,0,0,0,0,0,1
1,320.0,160.0,3,1,0,1,0,0,0,0,0,0
1,410.0,300.0,5,4,0,0,1,0,0,0,0,0
0,64.0,64.0,1,1,1,0,0,0,0,0,0,0
0,262.0,262.0,3,2,0,0,1,0,0,0,0,0
1,116.0,65.0,3,2,0,0,0,0,0,1,0,0
0,76.4,76.4,2,1,1,0,0,0,0,0,0,0
0,64.0,64.0,2,1,1,0,0,0,0,0,0,0
0,45.0,45.0,2,2,0,0,0,0,0,1,0,0
1,480.0,100.0,5,3,0,0,0,0,0,1,0,0
1,1000.0,220.0,10,4,1,0,0,0,0,0,0,0
1,214.0,186.0,6,2,0,1,0,0,0,0,0,0
0,64.0,64.0,2,1,0,0,0,0,0,1,0,0
0,64.0,64.0,2,2,0,0,0,0,0,0,0,1
0,64.0,64.0,3,3,0,0,0,1,0,0,0,0
1,291.0,131.0,4,3,0,0,0,1,0,0,0,0
1,117.0,82.0,3,2,0,0,0,0,0,0,0,1
0,64.0,64.0,3,2,0,0,0,0,0,0,1,0
1,2001.0,370.0,5,4,0,0,0,1,0,0,0,0
1,161.0,100.0,4,2,0,0,0,0,0,1,0,0
0,64.0,64.0,3,2,0,0,0,0,0,1,0,0
1,1150.0,300.0,5,4,0,0,1,0,0,0,0,0
0,46.0,46.0,3,1,0,0,0,0,0,0,0,1
1,88.0,56.0,2,1,0,0,0,0,0,1,0,0
1,5400.0,230.0,7,6,0,0,0,1,0,0,0,0
